snapshot_date,id,sku,name,price_list,price_sale,rating,reviews_count,product_url
2026-01-29,PA0009267527,9267527,6 in. Spear T-Hinge,6.99,4.89,4.7,3,https://www.princessauto.com/en/6-in-spear-t-hinge/product/PA0009267527?ratings=reviews
2026-01-29,PA0009374018,9374018,18 mm x 2 m Automotive Foam Tape,1.49,0.99,0.0,0,https://www.princessauto.com/en/18-mm-x-2-m-automotive-foam-tape/product/PA0009374018?ratings=reviews
2026-01-29,PA0009141250,9141250,4 pk Montreal Canadiens Puck Containers,5.99,2.99,0.0,0,https://www.princessauto.com/en/4-pk-montreal-canadiens-puck-containers/product/PA0009141250?ratings=reviews
2026-01-29,PA0009496761,9496761,50 pk 5 in. 240 Grit Hook-and-Loop Discs,12.99,7.99,0.0,0,https://www.princessauto.com/en/50-pk-5-in-240-grit-hook-and-loop-discs/product/PA0009496761?ratings=reviews
2026-01-29,PA0009533431,9533431,12 oz Grizzly Stainless-Steel Camping Cup,19.99,18.88,0.0,0,https://www.princessauto.com/en/12-oz-grizzly-stainless-steel-camping-cup/product/PA0009533431?ratings=reviews
2026-01-29,PA0009530197,9530197,3-Device Universal Remote,9.99,6.99,0.0,0,https://www.princessauto.com/en/3-device-universal-remote/product/PA0009530197?ratings=reviews
2026-01-29,PA0009500976,9500976,BE PRESSURE SUPPLY 8 Gallon Honda Wheelbarrow Air Compressor,2799.99,1999.99,5.0,1,https://www.princessauto.com/en/8-gallon-honda-wheelbarrow-air-compressor/product/PA0009500976?ratings=reviews
2026-01-29,PA0009420266,9420266,8 in. Scissor Blemished Pliers,12.99,7.99,0.0,0,https://www.princessauto.com/en/8-in-scissor-blemished-pliers/product/PA0009420266?ratings=reviews
2026-01-29,PA0008186736,8186736,"ROCKWELL AMERICAN 3,500 lb 72 in. Trailer Axle Assembly with Electric Brakes",649.99,549.99,4.6,9,https://www.princessauto.com/en/3500-lb-72-in-trailer-axle-assembly-with-electric-brakes/product/PA0008186736?ratings=reviews
2026-01-29,PA0009496928,9496928,50 pk 3 in. 400 Grit Hook-and-Loop Discs,6.99,4.89,0.0,0,https://www.princessauto.com/en/50-pk-3-in-400-grit-hook-and-loop-discs/product/PA0009496928?ratings=reviews
2026-01-29,PA1000001593,UNKNOWN,CASTER EXPRESS Sintered Iron Swivel Casters,8.99,8.99,4.2,13,https://www.princessauto.com/en/sintered-iron-swivel-casters/product/PA1000001593?ratings=reviews
2026-01-29,PA0008898405,8898405,KLEEN-FLO Fuel Injector Cleaner,8.99,5.99,4.5,12,https://www.princessauto.com/en/fuel-injector-cleaner/product/PA0008898405?ratings=reviews
2026-01-29,PA1000003747,UNKNOWN,TUFF ROPE 3/8 in.Camo Braided Polypropylene Ropes,14.99,9.99,4.1,11,https://www.princessauto.com/en/3-8-incamo-braided-polypropylene-ropes/product/PA1000003747?ratings=reviews
2026-01-29,PA0009380494,9380494,POWERFIST 24 pc Ratchet Screwdriver and Bit Set,24.99,19.99,0.0,0,https://www.princessauto.com/en/24-pc-ratchet-screwdriver-and-bit-set/product/PA0009380494?ratings=reviews
2026-01-29,PA0009534140,9534140,6 pk Tent Stakes,4.99,3.49,5.0,1,https://www.princessauto.com/en/6-pk-tent-stakes/product/PA0009534140?ratings=reviews
2026-01-29,PA0009506296,9506296,Wireless Remote Shutter,4.99,3.99,5.0,1,https://www.princessauto.com/en/wireless-remote-shutter/product/PA0009506296?ratings=reviews
2026-01-29,PA1000002847,UNKNOWN,POWERFIST Individual Phillips Screwdrivers,4.99,4.99,5.0,1,https://www.princessauto.com/en/individual-phillips-screwdrivers/product/PA1000002847?ratings=reviews
2026-01-29,PA0009527110,9527110,10 in. Offset Stainless-Steel Joint Knife,9.99,6.99,0.0,0,https://www.princessauto.com/en/10-in-offset-stainless-steel-joint-knife/product/PA0009527110?ratings=reviews
2026-01-29,PA0009510306,9510306,3 x 4 x 1/2 in. 80 Grit Sanding Sponge,1.49,0.99,0.0,0,https://www.princessauto.com/en/3-x-4-x-1-2-in-80-grit-sanding-sponge/product/PA0009510306?ratings=reviews
2026-01-29,PA0009510298,9510298,3 x 4 x 1/2 in. 100 Grit Sanding Sponge,1.49,0.99,0.0,0,https://www.princessauto.com/en/3-x-4-x-1-2-in-100-grit-sanding-sponge/product/PA0009510298?ratings=reviews
2026-01-29,PA0009496845,9496845,50 pk 5 in. 500 Grit Hook-and-Loop Discs,12.99,8.99,0.0,0,https://www.princessauto.com/en/50-pk-5-in-500-grit-hook-and-loop-discs/product/PA0009496845?ratings=reviews
2026-01-29,PA1000003727,UNKNOWN,Heavy Duty Zinc Strap T-Hinges,19.99,14.99,4.2,5,https://www.princessauto.com/en/heavy-duty-zinc-strap-t-hinges/product/PA1000003727?ratings=reviews
2026-01-29,PA0008890501,8890501,12 ft Braided HDMI 2.0 Cable,16.99,8.99,4.2,5,https://www.princessauto.com/en/12-ft-braided-hdmi-20-cable/product/PA0008890501?ratings=reviews
2026-01-29,PA0009421546,9421546,100 pk 1/16 in. Tile Spacers,5.99,3.49,0.0,0,https://www.princessauto.com/en/100-pk-1-16-in-tile-spacers/product/PA0009421546?ratings=reviews
2026-01-29,PA0009496902,9496902,50 pk 3 in. 600 Grit Hook-and-Loop Sanding Discs,6.99,4.89,0.0,0,https://www.princessauto.com/en/50-pk-3-in-600-grit-hook-and-loop-sanding-discs/product/PA0009496902?ratings=reviews
2026-01-29,PA0009282922,9282922,2 pk 3-5/16 x 9 in. 46 Grit Sanding Sponges,9.99,5.99,0.0,0,https://www.princessauto.com/en/2-pk-3-5-16-x-9-in-46-grit-sanding-sponges/product/PA0009282922?ratings=reviews
2026-01-29,PA1000003148,UNKNOWN,PRO.POINT Pro Grip 8/3 Welding Extension Cords,159.99,159.99,4.8,107,https://www.princessauto.com/en/pro-grip-8-3-welding-extension-cords/product/PA1000003148?ratings=reviews
2026-01-29,PA0009421173,9421173,BERNE Oatmeal Heather Toque,12.99,9.99,3.0,1,https://www.princessauto.com/en/oatmeal-heather-toque/product/PA0009421173?ratings=reviews
2026-01-29,PA1000002681,UNKNOWN,WATSON GLOVES Scape Goat Lined Impact Gloves,21.99,13.17,4.5,2,https://www.princessauto.com/en/scape-goat-lined-impact-gloves/product/PA1000002681?ratings=reviews
2026-01-29,PA0009400516,9400516,"2 in. Drop 3,500 lb Ball Mount",16.99,11.49,0.0,0,https://www.princessauto.com/en/2-in-drop-3500-lb-ball-mount/product/PA0009400516?ratings=reviews
2026-01-29,PA0009133752,9133752,2 ft USB-A to USB-C Charge-and-Sync Cable,6.99,3.49,0.0,0,https://www.princessauto.com/en/2-ft-usb-a-to-usb-c-charge-and-sync-cable/product/PA0009133752?ratings=reviews
2026-01-29,PA0009428210,9428210,9006 12.8V 55W Headlamp Bulb,6.99,3.99,0.0,0,https://www.princessauto.com/en/9006-128v-55w-headlamp-bulb/product/PA0009428210?ratings=reviews
2026-01-29,PA0008925240,8925240,TUFF ROPE 1/2 in. x 35 ft Smooth Braided Derby Rope,17.99,12.99,4.7,3,https://www.princessauto.com/en/1-2-in-x-35-ft-smooth-braided-derby-rope/product/PA0008925240?ratings=reviews
2026-01-29,PA0008997934,8997934,"2 in. x 180 ft Duct Tape, Assorted Colours",9.99,5.99,4.3,6,https://www.princessauto.com/en/2-in-x-180-ft-duct-tape-assorted-colours/product/PA0008997934?ratings=reviews
2026-01-29,PA1000002916,UNKNOWN,POWERFIST Machinist File Sets,34.99,34.99,4.3,24,https://www.princessauto.com/en/machinist-file-sets/product/PA1000002916?ratings=reviews
2026-01-29,PA0009526070,9526070,7-Way Flat Trailer Connector,9.99,6.99,0.0,0,https://www.princessauto.com/en/7-way-flat-trailer-connector/product/PA0009526070?ratings=reviews
2026-01-29,PA0009527136,9527136,2 pk 9 in. 120 Grit Wall Sandpaper,4.99,2.79,0.0,0,https://www.princessauto.com/en/2-pk-9-in-120-grit-wall-sandpaper/product/PA0009527136?ratings=reviews
2026-01-29,PA0009512245,9512245,5 pk 9 in. 120 Grit Drywall Sandpaper,5.99,3.99,5.0,1,https://www.princessauto.com/en/5-pk-9-in-120-grit-drywall-sandpaper/product/PA0009512245?ratings=reviews
2026-01-29,PA0009510280,9510280,3 x 4 x 1/2 in. 150 Grit Sanding Sponge,1.49,0.99,0.0,0,https://www.princessauto.com/en/3-x-4-x-1-2-in-150-grit-sanding-sponge/product/PA0009510280?ratings=reviews
2026-01-29,PA0009312919,9312919,2 pk 4-1/4 x 6 in. Stay-Put Sticky Rubber Sheets,15.99,12.99,0.0,0,https://www.princessauto.com/en/2-pk-4-1-4-x-6-in-stay-put-sticky-rubber-sheets/product/PA0009312919?ratings=reviews
2026-01-29,PA0009438466,9438466,3 in. Swivel Chrome Caster,6.99,4.49,0.0,0,https://www.princessauto.com/en/3-in-swivel-chrome-caster/product/PA0009438466?ratings=reviews
2026-01-29,PA0009413980,9413980,6 ft Fabric Cord Cover,8.99,5.99,4.2,24,https://www.princessauto.com/en/6-ft-fabric-cord-cover/product/PA0009413980?ratings=reviews
2026-01-29,PA0009428178,9428178,9003 12V 60/55W Headlamp Bulb,6.99,3.99,0.0,0,https://www.princessauto.com/en/9003-12v-60-55w-headlamp-bulb/product/PA0009428178?ratings=reviews
2026-01-29,PA0008915969,8915969,CURT 3 to 2-1/2 or 2 in. Hitch Receiver Reducer Set,69.99,39.99,3.0,2,https://www.princessauto.com/en/3-to-2-1-2-or-2-in-hitch-receiver-reducer-set/product/PA0008915969?ratings=reviews
2026-01-29,PA0009432568,9432568,3/8 x 2-1/2 in. Spring Snap,1.99,1.19,0.0,0,https://www.princessauto.com/en/3-8-x-2-1-2-in-spring-snap/product/PA0009432568?ratings=reviews
2026-01-29,PA0009527151,9527151,2 pk 9 in. 180 Grit Wall Sandpaper,4.99,2.79,0.0,0,https://www.princessauto.com/en/2-pk-9-in-180-grit-wall-sandpaper/product/PA0009527151?ratings=reviews
2026-01-29,PA0009527144,9527144,2 pk 9 in. 150 Grit Wall Sandpaper,3.99,3.99,0.0,0,https://www.princessauto.com/en/2-pk-9-in-150-grit-wall-sandpaper/product/PA0009527144?ratings=reviews
2026-01-29,PA0009221383,9221383,ARMOR ALL Dual-View 1080p Dash Cam,37.77,37.77,3.8,61,https://www.princessauto.com/en/dual-view-1080p-dash-cam/product/PA0009221383?ratings=reviews
2026-01-29,PA1000003715,UNKNOWN,POWERFIST 36 in. Threaded Rods,16.99,8.49,4.7,31,https://www.princessauto.com/en/36-in-threaded-rods/product/PA1000003715?ratings=reviews
2026-01-29,PA0008729188,8729188,GRIP 12V Automatic Float Charger,17.99,7.99,4.2,181,https://www.princessauto.com/en/12v-automatic-float-charger/product/PA0008729188?ratings=reviews
2026-01-29,PA0009105362,9105362,POWERFIST LED 300 Lumen Rechargeable Giraffe Work Light,22.99,9.88,4.6,41,https://www.princessauto.com/en/led-300-lumen-rechargeable-giraffe-work-light/product/PA0009105362?ratings=reviews
2026-01-29,PA1000001996,UNKNOWN,GREASE & GEAR 13 pc 1/2 in. dr Deep Impact Socket Sets,34.99,34.99,0.0,0,https://www.princessauto.com/en/13-pc-1-2-in-dr-deep-impact-socket-sets/product/PA1000001996?ratings=reviews
2026-01-29,PA0008911992,8911992,JET BLUE 18 kg Jet Blue Ice Melter,29.99,24.99,4.5,27,https://www.princessauto.com/en/18-kg-jet-blue-ice-melter/product/PA0008911992?ratings=reviews
2026-01-29,PA0009107012,9107012,PERFORMANCE TOOL 4-in-1 Workbench Power Station,79.99,49.99,4.7,65,https://www.princessauto.com/en/4-in-1-workbench-power-station/product/PA0009107012?ratings=reviews
2026-01-29,PA0008617920,8617920,POWERFIST 12 pr Large Cotton Glove Liners,11.99,5.55,4.8,21,https://www.princessauto.com/en/12-pr-large-cotton-glove-liners/product/PA0008617920?ratings=reviews
2026-01-29,PA0009420746,9420746,3 pc Ball Pein Hammer Set,19.99,19.99,0.0,0,https://www.princessauto.com/en/3-pc-ball-pein-hammer-set/product/PA0009420746?ratings=reviews
2026-01-29,PA0009020702,9020702,"4 ft 4,000 Lumen LED Linkable Shop Light",49.99,29.99,4.7,58,https://www.princessauto.com/en/4-ft-4000-lumen-led-linkable-shop-light/product/PA0009020702?ratings=reviews
2026-01-29,PA0009244690,9244690,"20,000 mAh Solar Power Bank with Cables",49.99,29.99,3.4,8,https://www.princessauto.com/en/20000-mah-solar-power-bank-with-cables/product/PA0009244690?ratings=reviews
2026-01-29,PA1000002866,UNKNOWN,POWERFIST Torque Wrenches with Carbon Steel Tubing,54.99,24.99,4.3,30,https://www.princessauto.com/en/torque-wrenches-with-carbon-steel-tubing/product/PA1000002866?ratings=reviews
2026-01-29,PA0009083676,9083676,TITAN 8 pc 3 in. Power Impact Bit Set,9.99,5.99,4.4,10,https://www.princessauto.com/en/8-pc-3-in-power-impact-bit-set/product/PA0009083676?ratings=reviews
2026-01-29,PA1000001799,UNKNOWN,INDUSTRO 100 pk UV Resistant Cable Ties,8.99,4.99,4.7,59,https://www.princessauto.com/en/100-pk-uv-resistant-cable-ties/product/PA1000001799?ratings=reviews
2026-01-29,PA0009238981,9238981,2 pk 600 Lumen LED Solar-Motion Lights,14.99,14.99,4.5,37,https://www.princessauto.com/en/2-pk-600-lumen-led-solar-motion-lights/product/PA0009238981?ratings=reviews
2026-01-29,PA0009430190,9430190,2 pk 30 in. 14W LED Shop Lights,34.99,14.99,4.3,8,https://www.princessauto.com/en/2-pk-30-in-14w-led-shop-lights/product/PA0009430190?ratings=reviews
2026-01-29,PA0008486334,8486334,CANARM 250W Red Infrared Brooder Bulb,11.99,6.99,4.6,21,https://www.princessauto.com/en/250w-red-infrared-brooder-bulb/product/PA0008486334?ratings=reviews
2026-01-29,PA1000003072,UNKNOWN,ERICKSON Soft Shackles,44.99,29.99,4.8,23,https://www.princessauto.com/en/soft-shackles/product/PA1000003072?ratings=reviews
2026-01-29,PA1000002738,UNKNOWN,POWERFIST Magnetic Discs,7.99,2.99,4.5,61,https://www.princessauto.com/en/magnetic-discs/product/PA1000002738?ratings=reviews
2026-01-29,PA1000003095,UNKNOWN,DAJCOR ALUMINUM 8 ft Aluminum Flat Bars,21.99,11.99,4.6,28,https://www.princessauto.com/en/8-ft-aluminum-flat-bars/product/PA1000003095?ratings=reviews
2026-01-29,PA0008350175,8350175,NORTH WEST RUBBER 4 x 6 ft x 5/8 in. Trailer Bed Mat,129.99,89.99,4.7,74,https://www.princessauto.com/en/4-x-6-ft-x-5-8-in-trailer-bed-mat/product/PA0008350175?ratings=reviews
2026-01-29,PA0009233495,9233495,"POWERFIST 2,000 lb 12V DC Winch",119.99,77.77,4.5,20,https://www.princessauto.com/en/2000-lb-12v-dc-winch/product/PA0009233495?ratings=reviews
2026-01-29,PA0009203613,9203613,"VOLT KING 2 pk 3-1/4 in. LED 1,200 Lumen Spot and Flood Lights",8.88,8.88,4.4,11,https://www.princessauto.com/en/2-pk-3-1-4-in-led-1200-lumen-spot-and-flood-lights/product/PA0009203613?ratings=reviews
2026-01-29,PA1000003592,UNKNOWN,POWERFIST 14/3 Single-Outlet Block Heater Cords,22.99,14.99,4.7,82,https://www.princessauto.com/en/14-3-single-outlet-block-heater-cords/product/PA1000003592?ratings=reviews
2026-01-29,PA1000003090,UNKNOWN,DAJCOR ALUMINUM 8 ft Aluminum Angle,54.99,27.99,4.8,45,https://www.princessauto.com/en/8-ft-aluminum-angle/product/PA1000003090?ratings=reviews
2026-01-29,PA1000003313,UNKNOWN,FORCEFIELD Navy Blue Twill Coveralls,59.99,44.99,4.6,9,https://www.princessauto.com/en/navy-blue-twill-coveralls/product/PA1000003313?ratings=reviews
2026-01-29,PA0009469495,9469495,"HYUNDAI 6,250W 275cc Gasoline Generator with Electric Start",799.99,549.99,2.0,3,https://www.princessauto.com/en/6250w-275cc-gasoline-generator-with-electric-start/product/PA0009469495?ratings=reviews
2026-01-29,PA1000003168,UNKNOWN,POWERWELD Welding Electrodes,19.99,12.99,4.4,92,https://www.princessauto.com/en/welding-electrodes/product/PA1000003168?ratings=reviews
2026-01-29,PA1000001792,UNKNOWN,POWERFIST 10 pc Flap Disc Sets,35.99,18.99,4.7,50,https://www.princessauto.com/en/10-pc-flap-disc-sets/product/PA1000001792?ratings=reviews
2026-01-29,PA0008786394,8786394,ULTRA CRT ST175/80R13 5-Bolt Trailer Tire Assembly,179.99,89.99,4.7,227,https://www.princessauto.com/en/st175-80r13-5-bolt-trailer-tire-assembly/product/PA0008786394?ratings=reviews
2026-01-29,PA0008937740,8937740,CASTER EXPRESS 4 pk 2 in. Light Duty Swivel Casters,14.99,8.99,4.7,68,https://www.princessauto.com/en/4-pk-2-in-light-duty-swivel-casters/product/PA0008937740?ratings=reviews
2026-01-29,PA0009153461,9153461,POWERFIST 30 in. Steel Utility Box,119.99,69.99,4.4,11,https://www.princessauto.com/en/30-in-steel-utility-box/product/PA0009153461?ratings=reviews
2026-01-29,PA0008899320,8899320,PROTORCH 14.1 oz MAPP Gas Cylinder,19.99,11.99,4.4,25,https://www.princessauto.com/en/141-oz-mapp-gas-cylinder/product/PA0008899320?ratings=reviews
2026-01-29,PA1000002724,UNKNOWN,POWERFIST C- Clamps,9.99,4.99,4.3,35,https://www.princessauto.com/en/c--clamps/product/PA1000002724?ratings=reviews
2026-01-29,PA0008727521,8727521,POWERFIST Digital Moisture Meter,36.99,21.99,4.1,16,https://www.princessauto.com/en/digital-moisture-meter/product/PA0008727521?ratings=reviews
2026-01-29,PA0008845257,8845257,"POWERFIST 172 pc SAE Hex Bolt, Nut and Washer Kit",14.99,8.99,4.5,13,https://www.princessauto.com/en/172-pc-sae-hex-bolt-nut-and-washer-kit/product/PA0008845257?ratings=reviews
2026-01-29,PA0008089732,8089732,POWERFIST Welding Electrode Keeper,16.99,7.99,4.5,28,https://www.princessauto.com/en/welding-electrode-keeper/product/PA0008089732?ratings=reviews
2026-01-29,PA0008667297,8667297,STORAGE WORKS 220 lb Foldable Workbench,79.99,59.99,4.1,180,https://www.princessauto.com/en/220-lb-foldable-workbench/product/PA0008667297?ratings=reviews
2026-01-29,PA0009271628,9271628,POWERFIST 4 x 4 ft Welding Blanket,11.99,11.99,5.0,2,https://www.princessauto.com/en/4-x-4-ft-welding-blanket/product/PA0009271628?ratings=reviews
2026-01-29,PA0008874802,8874802,GRIP 20 ft 2 Gauge Booster Cables,56.99,27.49,4.4,68,https://www.princessauto.com/en/20-ft-2-gauge-booster-cables/product/PA0008874802?ratings=reviews
2026-01-29,PA0008785008,8785008,POWERFIST 75A Mini Inverter Stick Welder,189.99,99.99,4.6,109,https://www.princessauto.com/en/75a-mini-inverter-stick-welder/product/PA0008785008?ratings=reviews
2026-01-29,PA0009080672,9080672,"GRIP 1/2 in. x 20 ft 6,800 lb Kinetic Recovery Rope",19.99,19.99,5.0,6,https://www.princessauto.com/en/1-2-in-x-20-ft-6800-lb-kinetic-recovery-rope/product/PA0009080672?ratings=reviews
2026-01-29,PA0001090014,1090014,POWERFIST Floor Jack Saddle,19.99,9.99,4.5,51,https://www.princessauto.com/en/floor-jack-saddle/product/PA0001090014?ratings=reviews
2026-01-29,PA0009003013,9003013,POWERFIST 14-1/2 in. 6-Drawer Side Tool Chest,269.99,199.99,4.3,67,https://www.princessauto.com/en/14-1-2-in-6-drawer-side-tool-chest/product/PA0009003013?ratings=reviews
2026-01-29,PA0008713398,8713398,POWERFIST 10 lb Magnetic Utility Hook,8.99,3.99,4.6,43,https://www.princessauto.com/en/10-lb-magnetic-utility-hook/product/PA0008713398?ratings=reviews
2026-01-29,PA0009535402,9535402,Wheeled Tool Box Work Centre,89.0,89.0,0.0,0,https://www.princessauto.com/en/wheeled-tool-box-work-centre/product/PA0009535402?ratings=reviews
2026-01-29,PA0009175753,9175753,Folding Aluminum Step Stool,17.99,17.99,3.9,51,https://www.princessauto.com/en/folding-aluminum-step-stool/product/PA0009175753?ratings=reviews
2026-01-29,PA1000003554,UNKNOWN,LITTLE GIANT MILLER Black Oval Poly Stock Tanks,269.99,219.99,4.9,131,https://www.princessauto.com/en/black-oval-poly-stock-tanks/product/PA1000003554?ratings=reviews
2026-01-29,PA0000141218,0141218,COOPER TOOLS 250V Welding Power Plug,19.99,13.99,5.0,6,https://www.princessauto.com/en/250v-welding-power-plug/product/PA0000141218?ratings=reviews
2026-01-29,PA1000003743,UNKNOWN,TUFF ROPE 5/32 in. x 100 ft Nylon Paracords,6.99,4.99,4.8,18,https://www.princessauto.com/en/5-32-in-x-100-ft-nylon-paracords/product/PA1000003743?ratings=reviews
2026-01-29,PA1000003716,UNKNOWN,HILLMAN GROUP Round U-Bolts,5.99,4.09,4.0,13,https://www.princessauto.com/en/round-u-bolts/product/PA1000003716?ratings=reviews
2026-01-29,PA1000001737,UNKNOWN,"ROCKWELL AMERICAN 3,500 lb Trailer Axle Assemblies",319.99,319.99,4.7,144,https://www.princessauto.com/en/3500-lb-trailer-axle-assemblies/product/PA1000001737?ratings=reviews
2026-01-29,PA0009105388,9105388,POWERFIST 72 in. 3-Shelf Folding Wall-Mount Storage Rack,29.99,21.99,4.7,9,https://www.princessauto.com/en/72-in-3-shelf-folding-wall-mount-storage-rack/product/PA0009105388?ratings=reviews
2026-01-29,PA1000000424,UNKNOWN,FILL RITE Fuel Transfer Hoses,59.99,49.99,4.7,87,https://www.princessauto.com/en/fuel-transfer-hoses/product/PA1000000424?ratings=reviews
2026-01-29,PA0009422510,9422510,POWERFIST 3 pk 17 in. Emergency Triangles,54.99,34.99,0.0,0,https://www.princessauto.com/en/3-pk-17-in-emergency-triangles/product/PA0009422510?ratings=reviews
2026-01-29,PA0009023722,9023722,NORTHERN RIDGE 34 in. Heavy Duty Poly Utility Box,229.99,179.99,4.9,21,https://www.princessauto.com/en/34-in-heavy-duty-poly-utility-box/product/PA0009023722?ratings=reviews
2026-01-29,PA1000003566,UNKNOWN,BEN-MOR Zinc Plated Quick Links,3.59,1.99,4.9,13,https://www.princessauto.com/en/zinc-plated-quick-links/product/PA1000003566?ratings=reviews
2026-01-29,PA0009034836,9034836,POWERFIST 3-1/2 in. Decal Eraser Wheel with Mandrel,19.99,7.99,4.5,10,https://www.princessauto.com/en/3-1-2-in-decal-eraser-wheel-with-mandrel/product/PA0009034836?ratings=reviews
2026-01-29,PA0008840621,8840621,POWERFIST 42 pc Ratcheting Screwdriver Set,14.99,5.99,4.4,28,https://www.princessauto.com/en/42-pc-ratcheting-screwdriver-set/product/PA0008840621?ratings=reviews
2026-01-29,PA0009469503,9469503,"HYUNDAI 12,000W Gasoline Generator with Electric Start",1199.99,999.99,3.0,2,https://www.princessauto.com/en/12000w-gasoline-generator-with-electric-start/product/PA0009469503?ratings=reviews
2026-01-29,PA0009531716,9531716,Bass Beat Wireless LED Speaker,20.0,20.0,0.0,0,https://www.princessauto.com/en/bass-beat-wireless-led-speaker/product/PA0009531716?ratings=reviews
2026-01-29,PA0008780033,8780033,ERICKSON 49 x 23-1/2 in. Aluminum Hitch-Mount Cargo Carrier,139.99,139.99,4.7,48,https://www.princessauto.com/en/49-x-23-1-2-in-aluminum-hitch-mount-cargo-carrier/product/PA0008780033?ratings=reviews
2026-01-29,PA0008402232,8402232,"ERICKSON 2 in. x 20 ft 10,000 lb Tow Strap",26.99,16.99,4.8,20,https://www.princessauto.com/en/2-in-x-20-ft-10000-lb-tow-strap/product/PA0008402232?ratings=reviews
2026-01-29,PA0009274044,9274044,"MAX LOAD 2 pk 1-1/2 in. x 20 ft 4,000 lb Ratchet Tie-Down Set",13.88,13.88,5.0,4,https://www.princessauto.com/en/2-pk-1-1-2-in-x-20-ft-4000-lb-ratchet-tie-down-set/product/PA0009274044?ratings=reviews
2026-01-29,PA0009432162,9432162,ERICKSON 2 pk Self-Tensioning Retractable Ratchet Strap Set,39.99,24.99,0.0,0,https://www.princessauto.com/en/2-pk-self-tensioning-retractable-ratchet-strap-set/product/PA0009432162?ratings=reviews
2026-01-29,PA0009083684,9083684,TITAN 8 pc 3 in. #2 Square Power Impact Bits,9.99,5.99,4.7,7,https://www.princessauto.com/en/8-pc-3-in-2-square-power-impact-bits/product/PA0009083684?ratings=reviews
2026-01-29,PA0009287962,9287962,POWERFIST 3/4 in. Bow Shackle with Isolator,19.99,9.99,4.8,4,https://www.princessauto.com/en/3-4-in-bow-shackle-with-isolator/product/PA0009287962?ratings=reviews
2026-01-29,PA0009320896,9320896,VAPER Tornado Air Blow Gun,29.99,21.99,4.3,3,https://www.princessauto.com/en/tornado-air-blow-gun/product/PA0009320896?ratings=reviews
2026-01-29,PA1000002557,UNKNOWN,POWERFIST 50 ft Multi-Functional Retractable Air Hose Reels,129.99,129.99,4.7,96,https://www.princessauto.com/en/50-ft-multi-functional-retractable-air-hose-reels/product/PA1000002557?ratings=reviews
2026-01-29,PA0009532102,9532102,100 pk Black Disposable Nitrile Gloves,10.0,10.0,0.0,0,https://www.princessauto.com/en/100-pk-black-disposable-nitrile-gloves/product/PA0009532102?ratings=reviews
2026-01-29,PA0009413659,9413659,GREASE & GEAR 2 pk Magnetic Pickup Tools,3.99,3.99,4.8,4,https://www.princessauto.com/en/2-pk-magnetic-pickup-tools/product/PA0009413659?ratings=reviews
2026-01-29,PA0008592537,8592537,POWERFIST 2 pc Tubing Cutter Set,19.99,9.99,3.9,9,https://www.princessauto.com/en/2-pc-tubing-cutter-set/product/PA0008592537?ratings=reviews
2026-01-29,PA0009182924,9182924,.50-Cal. Orange Poly Ammo Box with Tray,19.99,12.99,4.6,10,https://www.princessauto.com/en/50-cal-orange-poly-ammo-box-with-tray/product/PA0009182924?ratings=reviews
2026-01-29,PA0008292450,8292450,POWERFIST 47 pc Colour-Coded Heat-Shrink Tubing,12.99,5.99,4.5,23,https://www.princessauto.com/en/47-pc-colour-coded-heat-shrink-tubing/product/PA0008292450?ratings=reviews
2026-01-29,PA0009224197,9224197,SHOP IRON 3 Ton Floor Jack and Stands Set,139.99,139.99,3.7,6,https://www.princessauto.com/en/3-ton-floor-jack-and-stands-set/product/PA0009224197?ratings=reviews
2026-01-29,PA0009533597,9533597,Drop Down Receiver Adapter,18.0,18.0,0.0,0,https://www.princessauto.com/en/drop-down-receiver-adapter/product/PA0009533597?ratings=reviews
2026-01-29,PA0008712317,8712317,"1,000 lb Bolt-On Swivel Trailer Jack",59.99,38.88,4.4,153,https://www.princessauto.com/en/1000-lb-bolt-on-swivel-trailer-jack/product/PA0008712317?ratings=reviews
2026-01-29,PA0009298464,9298464,GRIP LED 235 Lumen Rechargeable Headlamp,7.99,7.99,4.0,1,https://www.princessauto.com/en/led-235-lumen-rechargeable-headlamp/product/PA0009298464?ratings=reviews
2026-01-29,PA0008282048,8282048,"ERICKSON 2 in. 10,000 lb Adjustable Ratcheting Tire Strap Assembly",44.99,24.99,4.4,41,https://www.princessauto.com/en/2-in-10000-lb-adjustable-ratcheting-tire-strap-assembly/product/PA0008282048?ratings=reviews
2026-01-29,PA0008626269,8626269,"MIBRO 46 pc SAE Tap, Die and Drill Set",114.99,79.99,3.3,3,https://www.princessauto.com/en/46-pc-sae-tap-die-and-drill-set/product/PA0008626269?ratings=reviews
2026-01-29,PA0008958027,8958027,SCHUMACHER 6/25/150A Battery Charger,199.99,199.99,4.1,10,https://www.princessauto.com/en/6-25-150a-battery-charger/product/PA0008958027?ratings=reviews
2026-01-29,PA0008926842,8926842,12 x 18 in. Self-Healing Cutting Mat,9.99,6.99,4.7,26,https://www.princessauto.com/en/12-x-18-in-self-healing-cutting-mat/product/PA0008926842?ratings=reviews
2026-01-29,PA1000003502,UNKNOWN,POWERFIST Grade 8 Hitch Pins,16.99,8.49,4.9,11,https://www.princessauto.com/en/grade-8-hitch-pins/product/PA1000003502?ratings=reviews
